age_s,dmarried_s,empl_06,salary_06,profit_06,days_06,hours_06,contract_06,dformal_06,educ_s,city,age_lb,dmarried_lb,empl_04,salary_04,profit_04,days_04,hours_04,contract_04,dformal_04,educ_lb,select,pempl_06,pempl_04,dcontinue,codigo_ecap,codigo_curs,dwomen,p_selecap
22.0,0.0,1.0,408000.0,0.0,26.0,48.0,0.0,0.0,11.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,108.0,13410115.0,0.0,0.75739646
22.0,0.0,1.0,408000.0,0.0,20.0,40.0,1.0,1.0,11.0,7.0,21.0,0.0,1.0,358000.0,0.0,30.0,56.0,0.0,0.0,11.0,control,1.0,1.0,1.0,108.0,13410115.0,1.0,0.75739646
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,23.0,0.0,1.0,420000.0,0.0,27.0,48.0,0.0,0.0,11.0,control,0.0,1.0,1.0,108.0,13410005.0,0.0,0.75739646
21.0,0.0,1.0,408000.0,0.0,26.0,48.0,0.0,0.0,9.0,7.0,19.0,0.0,1.0,200000.0,0.0,28.0,106.0,0.0,0.0,8.0,selected,1.0,1.0,1.0,108.0,13530005.0,0.0,0.75739646
23.0,0.0,1.0,80000.0,0.0,15.0,30.0,0.0,0.0,11.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,108.0,63210220.0,1.0,0.75739646
20.0,0.0,1.0,408000.0,0.0,26.0,48.0,0.0,0.0,11.0,7.0,18.0,0.0,1.0,0.0,0.0,30.0,42.0,0.0,0.0,9.0,selected,1.0,0.0,1.0,108.0,13710005.0,0.0,0.75739646
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,108.0,13410115.0,1.0,0.75739646
20.0,0.0,1.0,180000.0,0.0,26.0,72.0,0.0,0.0,11.0,7.0,19.0,0.0,1.0,130000.0,0.0,20.0,60.0,0.0,0.0,11.0,control,1.0,1.0,1.0,108.0,13530005.0,1.0,0.75739646
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,19.0,0.0,1.0,0.0,40000.0,4.0,4.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,108.0,13420005.0,0.0,0.75739646
20.0,0.0,1.0,408000.0,0.0,26.0,48.0,1.0,1.0,11.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,109.0,13530035.0,0.0,0.5405405
21.0,0.0,1.0,408000.0,0.0,28.0,40.0,0.0,0.0,11.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,109.0,63220030.0,1.0,0.5405405
23.0,0.0,1.0,408000.0,0.0,26.0,48.0,1.0,1.0,11.0,7.0,22.0,0.0,1.0,0.0,0.0,4.0,8.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,109.0,13530035.0,0.0,0.5405405
20.0,0.0,1.0,385000.0,0.0,26.0,48.0,1.0,1.0,11.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,109.0,63220030.0,1.0,0.5405405
23.0,1.0,1.0,165000.0,0.0,25.0,30.0,1.0,0.0,11.0,7.0,22.0,1.0,1.0,0.0,124343.0,8.0,24.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,109.0,63220030.0,1.0,0.5405405
20.0,0.0,1.0,408000.0,0.0,26.0,48.0,1.0,1.0,11.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,109.0,63220030.0,1.0,0.5405405
20.0,0.0,1.0,200000.0,0.0,26.0,72.0,0.0,0.0,11.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,109.0,63220030.0,0.0,0.5405405
21.0,1.0,1.0,184000.0,0.0,20.0,35.0,0.0,0.0,11.0,7.0,20.0,1.0,1.0,0.0,30000.0,12.0,12.0,0.0,0.0,11.0,control,1.0,0.0,1.0,110.0,13530005.0,1.0,0.7522727
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,110.0,13530005.0,1.0,0.7522727
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,selected,0.0,0.0,1.0,110.0,96170020.0,0.0,0.7522727
23.0,0.0,1.0,450000.0,0.0,26.0,56.0,1.0,1.0,11.0,7.0,21.0,1.0,1.0,381500.0,0.0,26.0,48.0,1.0,1.0,11.0,control,1.0,1.0,1.0,110.0,13120005.0,1.0,0.7522727
21.0,1.0,1.0,408000.0,0.0,26.0,48.0,1.0,1.0,11.0,7.0,19.0,0.0,1.0,0.0,80000.0,26.0,48.0,0.0,0.0,11.0,control,1.0,0.0,1.0,110.0,96170020.0,1.0,0.7522727
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,110.0,96170020.0,1.0,0.7522727
19.0,0.0,1.0,408000.0,0.0,24.0,72.0,0.0,0.0,11.0,7.0,18.0,0.0,1.0,0.0,210000.0,26.0,60.0,0.0,0.0,9.0,control,1.0,0.0,1.0,110.0,63530020.0,1.0,0.7522727
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,control,0.0,0.0,1.0,110.0,96170020.0,1.0,0.7522727
26.0,0.0,1.0,400000.0,0.0,26.0,60.0,0.0,0.0,10.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,control,1.0,0.0,1.0,110.0,63530020.0,0.0,0.7522727
21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,110.0,13530005.0,1.0,0.7522727
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,110.0,13530005.0,0.0,0.7522727
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,19.0,0.0,1.0,0.0,80000.0,26.0,60.0,0.0,0.0,11.0,control,0.0,0.0,1.0,110.0,63530020.0,0.0,0.7522727
27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,25.0,1.0,1.0,0.0,96000.0,8.0,24.0,0.0,0.0,11.0,control,0.0,0.0,1.0,110.0,13120005.0,1.0,0.7522727
23.0,0.0,1.0,408000.0,0.0,30.0,48.0,0.0,0.0,11.0,7.0,21.0,0.0,1.0,358000.0,0.0,26.0,48.0,1.0,1.0,11.0,control,1.0,1.0,1.0,110.0,63530020.0,0.0,0.7522727
22.0,0.0,1.0,600000.0,0.0,26.0,52.0,1.0,1.0,11.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,110.0,13530005.0,1.0,0.7522727
21.0,0.0,1.0,240000.0,0.0,30.0,60.0,0.0,0.0,11.0,7.0,19.0,1.0,1.0,0.0,300000.0,26.0,48.0,0.0,0.0,5.0,control,1.0,0.0,1.0,110.0,13530005.0,1.0,0.7522727
23.0,0.0,1.0,408000.0,0.0,26.0,50.0,1.0,1.0,11.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,110.0,96170020.0,1.0,0.7522727
26.0,0.0,1.0,381500.0,0.0,26.0,56.0,0.0,0.0,9.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,control,1.0,0.0,1.0,110.0,96170020.0,0.0,0.7522727
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,20.0,0.0,1.0,280000.0,0.0,26.0,60.0,0.0,0.0,9.0,selected,0.0,1.0,1.0,110.0,96170020.0,1.0,0.7522727
22.0,0.0,1.0,408000.0,0.0,26.0,48.0,1.0,1.0,11.0,7.0,20.0,0.0,1.0,358000.0,0.0,26.0,59.0,1.0,1.0,11.0,selected,1.0,1.0,1.0,110.0,13120005.0,0.0,0.7522727
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,110.0,13530005.0,1.0,0.7522727
20.0,0.0,1.0,350000.0,0.0,30.0,48.0,0.0,0.0,11.0,7.0,18.0,0.0,1.0,105000.0,0.0,22.0,32.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,110.0,13120005.0,0.0,0.7522727
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,20.0,0.0,1.0,360000.0,0.0,26.0,60.0,0.0,0.0,8.0,control,0.0,1.0,1.0,110.0,96170020.0,0.0,0.7522727
22.0,1.0,1.0,620000.0,0.0,26.0,60.0,1.0,1.0,11.0,7.0,21.0,0.0,1.0,0.0,320000.0,22.0,98.0,0.0,0.0,11.0,control,1.0,0.0,1.0,110.0,13120005.0,0.0,0.7522727
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,19.0,0.0,1.0,358000.0,0.0,26.0,48.0,0.0,0.0,11.0,control,0.0,1.0,1.0,110.0,13120005.0,1.0,0.7522727
23.0,0.0,1.0,870000.0,0.0,30.0,56.0,1.0,1.0,11.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,110.0,13120005.0,0.0,0.7522727
20.0,0.0,1.0,460000.0,0.0,26.0,36.0,1.0,1.0,11.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,110.0,13530005.0,1.0,0.7522727
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,110.0,13120005.0,0.0,0.7522727
24.0,0.0,1.0,500000.0,0.0,26.0,56.0,0.0,0.0,11.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,110.0,13120005.0,1.0,0.7522727
26.0,0.0,1.0,500000.0,0.0,26.0,52.0,1.0,1.0,11.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,110.0,63530020.0,0.0,0.7522727
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,20.0,0.0,1.0,100000.0,0.0,22.0,40.0,0.0,0.0,11.0,selected,0.0,1.0,1.0,110.0,13530005.0,0.0,0.7522727
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,19.0,0.0,1.0,0.0,200000.0,26.0,84.0,0.0,0.0,11.0,control,0.0,0.0,1.0,110.0,63530020.0,1.0,0.7522727
24.0,1.0,1.0,500000.0,0.0,26.0,56.0,1.0,1.0,9.0,7.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,selected,1.0,0.0,1.0,110.0,63530020.0,1.0,0.7522727
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,110.0,13530005.0,1.0,0.7522727
23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,110.0,96170020.0,1.0,0.7522727
22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,110.0,13530005.0,1.0,0.7522727
26.0,0.0,1.0,408000.0,0.0,30.0,70.0,0.0,0.0,11.0,7.0,24.0,0.0,1.0,0.0,360000.0,26.0,44.0,0.0,0.0,11.0,control,1.0,0.0,1.0,110.0,13530005.0,0.0,0.7522727
23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,110.0,13120005.0,1.0,0.7522727
24.0,1.0,1.0,381500.0,0.0,26.0,48.0,0.0,0.0,11.0,7.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,110.0,63530020.0,1.0,0.7522727
23.0,0.0,1.0,408000.0,0.0,26.0,60.0,1.0,1.0,11.0,7.0,21.0,0.0,1.0,0.0,0.0,26.0,42.0,0.0,0.0,11.0,control,1.0,0.0,1.0,110.0,13120005.0,0.0,0.7522727
23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,control,0.0,0.0,1.0,110.0,96170020.0,0.0,0.7522727
19.0,0.0,1.0,408000.0,0.0,30.0,92.0,1.0,1.0,11.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,110.0,13120005.0,0.0,0.7522727
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,110.0,13530005.0,0.0,0.7522727
22.0,1.0,1.0,570000.0,0.0,20.0,48.0,1.0,1.0,11.0,7.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,110.0,96170020.0,0.0,0.7522727
21.0,0.0,1.0,408000.0,0.0,26.0,48.0,1.0,1.0,8.0,7.0,19.0,0.0,1.0,0.0,50000.0,4.0,9.0,0.0,0.0,11.0,control,1.0,0.0,1.0,110.0,63530020.0,1.0,0.7522727
21.0,0.0,1.0,385500.0,0.0,26.0,48.0,1.0,1.0,11.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,110.0,13530005.0,0.0,0.7522727
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,19.0,0.0,1.0,0.0,96000.0,8.0,24.0,0.0,0.0,11.0,control,0.0,0.0,1.0,110.0,13530005.0,1.0,0.7522727
24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,22.0,0.0,1.0,358000.0,0.0,30.0,56.0,1.0,1.0,11.0,control,0.0,1.0,1.0,110.0,13120005.0,0.0,0.7522727
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,selected,0.0,0.0,1.0,110.0,63530020.0,1.0,0.7522727
25.0,0.0,1.0,408000.0,0.0,30.0,48.0,0.0,0.0,11.0,7.0,24.0,0.0,1.0,358000.0,0.0,20.0,45.0,1.0,0.0,10.0,selected,1.0,1.0,1.0,110.0,63530020.0,0.0,0.7522727
22.0,0.0,1.0,408000.0,0.0,26.0,60.0,1.0,1.0,11.0,7.0,20.0,0.0,1.0,358000.0,0.0,26.0,72.0,1.0,1.0,11.0,selected,1.0,1.0,1.0,110.0,63530020.0,0.0,0.7522727
20.0,1.0,1.0,0.0,200000.0,30.0,76.0,0.0,0.0,11.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,110.0,13530005.0,1.0,0.7522727
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,110.0,96170020.0,1.0,0.7522727
24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,22.0,1.0,1.0,80000.0,0.0,24.0,60.0,0.0,0.0,11.0,selected,0.0,1.0,1.0,110.0,13120005.0,1.0,0.7522727
23.0,0.0,1.0,250000.0,0.0,6.0,60.0,0.0,0.0,6.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,control,1.0,0.0,1.0,111.0,13120040.0,0.0,0.74561405
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,111.0,66410005.0,1.0,0.74561405
24.0,0.0,1.0,408000.0,0.0,26.0,56.0,1.0,1.0,11.0,7.0,23.0,0.0,1.0,0.0,330000.0,26.0,60.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,111.0,13120040.0,0.0,0.74561405
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,111.0,66410005.0,1.0,0.74561405
26.0,0.0,1.0,408000.0,0.0,26.0,48.0,1.0,1.0,11.0,7.0,24.0,0.0,1.0,381500.0,0.0,30.0,56.0,1.0,1.0,11.0,control,1.0,1.0,1.0,111.0,13120040.0,1.0,0.74561405
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,21.0,0.0,1.0,0.0,40000.0,24.0,72.0,0.0,0.0,11.0,control,0.0,0.0,1.0,111.0,66410005.0,1.0,0.74561405
23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,control,0.0,0.0,1.0,111.0,66410005.0,1.0,0.74561405
22.0,0.0,1.0,96000.0,0.0,24.0,18.0,0.0,0.0,11.0,7.0,20.0,0.0,1.0,0.0,0.0,26.0,40.0,0.0,0.0,11.0,control,1.0,0.0,1.0,111.0,13120040.0,0.0,0.74561405
21.0,0.0,1.0,408000.0,0.0,26.0,56.0,1.0,1.0,11.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,111.0,13120040.0,1.0,0.74561405
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,111.0,13120040.0,1.0,0.74561405
20.0,0.0,1.0,408000.0,0.0,3.0,36.0,1.0,1.0,11.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,111.0,13120040.0,0.0,0.74561405
23.0,1.0,1.0,400000.0,0.0,28.0,72.0,0.0,1.0,11.0,7.0,22.0,1.0,1.0,0.0,350000.0,30.0,84.0,0.0,0.0,11.0,control,1.0,0.0,1.0,111.0,13120040.0,0.0,0.74561405
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,111.0,13120040.0,0.0,0.74561405
21.0,0.0,1.0,408000.0,0.0,26.0,72.0,0.0,0.0,11.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,112.0,84210210.0,0.0,0.7968128
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,18.0,0.0,1.0,420000.0,0.0,28.0,48.0,0.0,0.0,10.0,selected,0.0,1.0,1.0,112.0,63110010.0,1.0,0.7968128
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,112.0,84210210.0,0.0,0.7968128
21.0,1.0,1.0,700000.0,0.0,26.0,56.0,1.0,1.0,11.0,7.0,19.0,0.0,1.0,45000.0,0.0,2.0,8.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,112.0,83260005.0,0.0,0.7968128
23.0,0.0,1.0,300000.0,0.0,30.0,77.0,1.0,1.0,11.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,112.0,63720005.0,1.0,0.7968128
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,112.0,63110010.0,0.0,0.7968128
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,112.0,84210210.0,0.0,0.7968128
25.0,0.0,1.0,408000.0,0.0,26.0,48.0,1.0,1.0,11.0,7.0,24.0,0.0,1.0,135000.0,0.0,15.0,30.0,1.0,1.0,11.0,selected,1.0,1.0,1.0,112.0,63110010.0,0.0,0.7968128
23.0,0.0,1.0,408000.0,0.0,26.0,56.0,1.0,1.0,11.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,112.0,63110010.0,1.0,0.7968128
24.0,1.0,1.0,381500.0,0.0,26.0,60.0,1.0,1.0,11.0,7.0,22.0,0.0,1.0,358000.0,0.0,26.0,48.0,1.0,1.0,11.0,selected,1.0,1.0,1.0,112.0,63110010.0,1.0,0.7968128
25.0,1.0,1.0,418000.0,0.0,28.0,70.0,1.0,1.0,11.0,7.0,23.0,0.0,1.0,0.0,0.0,20.0,20.0,0.0,0.0,11.0,control,1.0,0.0,1.0,112.0,84210210.0,0.0,0.7968128
27.0,0.0,1.0,200000.0,0.0,28.0,48.0,0.0,0.0,11.0,7.0,25.0,0.0,1.0,0.0,200000.0,26.0,54.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,112.0,83260005.0,0.0,0.7968128
20.0,0.0,1.0,408000.0,0.0,26.0,48.0,1.0,1.0,11.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,112.0,63110010.0,0.0,0.7968128
21.0,0.0,1.0,408000.0,0.0,26.0,36.0,1.0,0.0,11.0,7.0,19.0,0.0,1.0,232000.0,0.0,22.0,36.0,1.0,1.0,11.0,control,1.0,1.0,1.0,112.0,84210210.0,0.0,0.7968128
24.0,0.0,1.0,558000.0,0.0,26.0,52.0,1.0,1.0,11.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,112.0,83260005.0,0.0,0.7968128
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,112.0,63720005.0,1.0,0.7968128
23.0,0.0,1.0,480000.0,0.0,28.0,46.0,0.0,0.0,11.0,7.0,21.0,0.0,1.0,0.0,170000.0,30.0,12.0,0.0,0.0,11.0,control,1.0,0.0,1.0,112.0,83210005.0,0.0,0.7968128
23.0,0.0,1.0,408000.0,0.0,26.0,48.0,1.0,1.0,11.0,7.0,22.0,0.0,1.0,381500.0,0.0,26.0,48.0,1.0,1.0,11.0,control,1.0,1.0,1.0,112.0,84210210.0,0.0,0.7968128
25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,112.0,63110010.0,1.0,0.7968128
25.0,1.0,1.0,408000.0,0.0,26.0,48.0,1.0,1.0,11.0,7.0,24.0,1.0,1.0,400000.0,0.0,26.0,48.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,112.0,84210210.0,0.0,0.7968128
25.0,0.0,1.0,381500.0,0.0,26.0,48.0,0.0,1.0,12.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,selected,1.0,0.0,1.0,112.0,83210005.0,0.0,0.7968128
24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,22.0,1.0,1.0,280000.0,0.0,26.0,48.0,0.0,0.0,11.0,selected,0.0,1.0,1.0,112.0,63720005.0,1.0,0.7968128
27.0,0.0,1.0,408000.0,0.0,26.0,48.0,1.0,1.0,11.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,112.0,83210005.0,0.0,0.7968128
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,112.0,83210005.0,0.0,0.7968128
25.0,0.0,1.0,400000.0,0.0,26.0,60.0,0.0,0.0,11.0,7.0,23.0,0.0,1.0,0.0,100000.0,4.0,8.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,112.0,84210210.0,0.0,0.7968128
21.0,0.0,1.0,0.0,50000.0,8.0,16.0,0.0,0.0,11.0,7.0,20.0,0.0,1.0,200000.0,0.0,12.0,24.0,1.0,1.0,11.0,control,0.0,1.0,1.0,112.0,83210005.0,0.0,0.7968128
22.0,0.0,1.0,600000.0,0.0,26.0,72.0,0.0,0.0,11.0,7.0,21.0,0.0,1.0,0.0,40000.0,30.0,25.0,0.0,0.0,11.0,control,1.0,0.0,1.0,49.0,63720005.0,1.0,0.7968128
21.0,1.0,1.0,408000.0,0.0,20.0,48.0,1.0,1.0,11.0,7.0,20.0,0.0,1.0,200000.0,0.0,26.0,42.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,112.0,63720005.0,1.0,0.7968128
22.0,0.0,1.0,870000.0,0.0,30.0,56.0,1.0,0.0,11.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,112.0,83210005.0,0.0,0.7968128
21.0,0.0,1.0,408000.0,0.0,26.0,38.0,0.0,0.0,11.0,7.0,19.0,0.0,1.0,240000.0,0.0,26.0,60.0,0.0,0.0,11.0,control,1.0,1.0,1.0,112.0,83210005.0,0.0,0.7968128
22.0,0.0,1.0,470000.0,0.0,26.0,54.0,1.0,1.0,11.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,112.0,63720005.0,1.0,0.7968128
23.0,0.0,1.0,204000.0,0.0,26.0,36.0,0.0,0.0,11.0,7.0,22.0,0.0,1.0,360000.0,0.0,26.0,60.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,113.0,13710005.0,0.0,0.7386364
